"num","classifier","noun","sent_num","cl_token_num","noun_token_num","file_name","cl_freq_for_noun","cl_prop_for_noun"
"一","个","车",19557,35,39,"010801.csv",383,0.036
"一","个","眼神",19620,10,11,"010801.csv",296,0.846
"７０","个","城市",19629,17,20,"010801.csv",24790,0.866
"一","项","研究",19640,4,6,"010801.csv",2519,0.784
"３６９","家","医院",19647,7,9,"010801.csv",5183,0.693
"数千","名","观众",19659,10,11,"010801.csv",2380,0.578
"数千","名","参与者",19661,8,9,"010801.csv",129,0.422
"一","条","牛仔裤",19670,11,13,"010801.csv",279,0.828
"数千","名","观众",19670,33,34,"010801.csv",2380,0.578
"一","个","公司",19691,3,6,"010801.csv",7730,0.093
"一","个","团伙",19695,2,10,"010801.csv",827,0.937
"１２","名","被告",19696,13,14,"010801.csv",692,0.859
"一","间","加工厂",19704,18,22,"010801.csv",25,0.089
"一","间","厂",19707,13,16,"010801.csv",16,0.021
"一","名","受害者",19712,16,17,"010801.csv",250,0.495
"１２","名","被告",19712,26,27,"010801.csv",692,0.859
"一","个","品牌",19749,8,9,"010801.csv",5809,0.864
"一","家","子公司",19751,21,22,"010801.csv",1608,0.734
"一","个","传奇",19767,28,30,"010801.csv",443,0.518
"一","个","品牌",19770,27,29,"010801.csv",5809,0.864
"四","个","品牌",19770,17,20,"010801.csv",5809,0.864
"首","个","团队",19772,4,10,"010801.csv",2197,0.706
"一","位","英雄",19781,12,17,"010801.csv",441,0.379
"４","个","残奥会",19794,14,15,"010801.csv",35,0.208
"４２","个","项目",19794,6,8,"010801.csv",27366,0.895
"一","个","酒店",19801,13,14,"010801.csv",629,0.116
"一","条","大道",19803,21,25,"010801.csv",391,0.933
"两","个","项目",19864,12,14,"010801.csv",27366,0.895
"一","段","时间",19880,6,7,"010801.csv",29750,0.934
"一","份","报告",19893,27,28,"010801.csv",8470,0.768
"五","位","将军",19894,32,33,"010801.csv",324,0.505
"第一","个","战争",19894,6,11,"010801.csv",41,0.025
"一","份","规划图",19896,35,38,"010801.csv",7,0.412
"一","件","好事",19921,64,65,"010801.csv",1715,0.932
"一","番","评述",19921,13,14,"010801.csv",3,0.231
"一","头","短发",19923,27,28,"010801.csv",198,0.917
"两","份","报告",19932,14,15,"010801.csv",8470,0.768
"一","个","乐队",19953,32,34,"010801.csv",142,0.364
"一","个","乐队",19953,49,51,"010801.csv",142,0.364
"一","个","女友",19968,11,12,"010801.csv",545,0.651
"一","个","人",19972,15,16,"010801.csv",77696,0.793
"两","项","冠军",19980,33,34,"010801.csv",1404,0.105
"两","个","小孩",20017,18,20,"010801.csv",1672,0.778
"几","名","伤员",20018,9,11,"010801.csv",2963,0.804
"一","个","集训",20022,14,16,"010801.csv",15,0.366
"一","场","比赛",20024,18,19,"010801.csv",68993,0.883
"几","名","复出",20026,26,29,"010801.csv",2,0.133
"几","名","首发",20026,6,12,"010801.csv",125,0.171
"五","场","比赛",20028,25,26,"010801.csv",68993,0.883
"一","段","时间",20030,5,6,"010801.csv",29750,0.934
"一","段","时间",20030,34,35,"010801.csv",29750,0.934
"一","段","时间",20031,5,6,"010801.csv",29750,0.934
"几","场","比赛",20036,27,28,"010801.csv",68993,0.883
"一","个","选择",20038,19,23,"010801.csv",3221,0.927
"一","个","人",20040,10,11,"010801.csv",77696,0.793
"一","员","老将",20045,10,14,"010801.csv",88,0.064
"５","个","名额",20049,14,17,"010801.csv",3843,0.953
"几","名","外援",20054,17,18,"010801.csv",3749,0.839
"一","份","答卷",20063,34,38,"010801.csv",1057,0.925
"多","位","大学生",20084,3,4,"010801.csv",243,0.088
"一","场","培训",20086,25,29,"010801.csv",57,0.265
"一","个","局面",20088,6,18,"010801.csv",619,0.538
"多","个","农户",20090,6,7,"010801.csv",88,0.419
"一","个","商",20094,7,15,"010801.csv",51,0.171
"４","个","养老",20112,26,28,"010801.csv",14,0.424
"６０","位","老人",20112,35,36,"010801.csv",3379,0.689
"一","笔","开支",20119,10,13,"010801.csv",273,0.825
"首","个","制度",20130,11,20,"010801.csv",665,0.341
"一","个","项目",20140,17,26,"010801.csv",27366,0.895
"一","个","基地",20146,11,14,"010801.csv",3268,0.818
"一","个","项目",20149,13,16,"010801.csv",27366,0.895
"第四","场","平局",20155,7,8,"010801.csv",1439,0.791
"一","位","人士",20164,3,5,"010801.csv",16112,0.844
"一","个","汉子",20165,12,16,"010801.csv",157,0.569
"两","个","美国人",20171,12,13,"010801.csv",347,0.447
"一","个","产能",20190,24,25,"010801.csv",120,0.169
"一","家","产量",20190,14,16,"010801.csv",59,0.233
"３７","场","比赛",20205,17,18,"010801.csv",68993,0.883
"第一","场","比赛",20220,13,14,"010801.csv",68993,0.883
"等多","个","类型",20224,17,18,"010801.csv",352,0.854
"一","辆","油罐车",20253,6,7,"010801.csv",191,0.752
"一","场","大火",20254,4,5,"010801.csv",303,0.828
"６","个","消防队",20255,3,4,"010801.csv",14,0.304
"百余","名","村民",20256,12,13,"010801.csv",1686,0.447
"一","名","村民",20257,2,3,"010801.csv",1686,0.447
"一","名","工人",20258,2,5,"010801.csv",4177,0.738
"一","辆","辽",20258,9,13,"010801.csv",4,0.286
"两","名","男子",20260,13,14,"010801.csv",11247,0.8
"５","个","支援",20262,26,28,"010801.csv",14,0.519
"一","辆","拖车",20265,2,3,"010801.csv",73,0.753
"多","所","民宅",20273,5,6,"010801.csv",38,0.139
"３","根","高压线",20274,7,8,"010801.csv",24,0.174
"一","片","黑暗",20274,17,18,"010801.csv",236,0.918
"百余","名","村民",20277,10,11,"010801.csv",1686,0.447
"一","个","意向",20297,18,19,"010801.csv",57,0.416
"一","个","人物",20301,6,15,"010801.csv",2771,0.633
"一","家","信誉",20308,41,42,"010801.csv",13,0.591
"两","位","师傅",20313,20,22,"010801.csv",151,0.451
"四","个","品种",20314,8,9,"010801.csv",3715,0.895
"１２","张","病床",20322,45,47,"010801.csv",336,0.913
"１","名","理发师",20324,49,51,"010801.csv",21,0.447
"１０","名","理发师",20324,40,51,"010801.csv",21,0.447
"２","名","维修工",20324,31,37,"010801.csv",30,0.698
"一","只","篮子",20328,5,6,"010801.csv",20,0.069
"一","个","影响力",20329,3,5,"010801.csv",22,0.468
"三","个","代表",20371,7,8,"010801.csv",2243,0.229
"一","个","报告",20371,44,50,"010801.csv",1101,0.1
"２３","位","代表",20408,4,6,"010801.csv",2297,0.235
"一","份","报告",20440,13,21,"010801.csv",8470,0.768
"多","家","场",20447,5,7,"010801.csv",27,0.049
"一","个","演员",20465,14,16,"010801.csv",2253,0.337
"四","条","广告",20466,11,12,"010801.csv",87,0.037
"８","个","城市",20477,27,28,"010801.csv",24790,0.866
"一","则","报道",20479,6,7,"010801.csv",244,0.133
"一","位","大二",20480,2,3,"010801.csv",4,0.25
"一","位","女性",20484,18,19,"010801.csv",1233,0.33
"一","个","团队",20500,3,6,"010801.csv",2197,0.706
"三","位","候选人",20510,3,4,"010801.csv",1027,0.417
"第一","位","总统",20513,12,14,"010801.csv",730,0.626
"一","个","打击",20517,19,21,"010801.csv",674,0.854
"８","家","工厂",20524,6,7,"010801.csv",1587,0.539
"２６","个","果汁",20535,18,20,"010801.csv",2,0.333
"一","位","经理",20550,3,8,"010801.csv",1950,0.639
"多","家","公司",20563,21,23,"010801.csv",70737,0.854
"１４６","只","型",20566,12,14,"010801.csv",1440,0.614
"多","家","公司",20567,2,4,"010801.csv",70737,0.854
"一","位","总监",20568,2,4,"010801.csv",168,0.569
"一","个","矛盾",20617,47,56,"010801.csv",284,0.863
"５０","只","涨幅",20639,8,10,"010801.csv",365,0.402
"６","个","封",20644,19,21,"010801.csv",10,0.128
"４９７７０","份","问卷",20651,5,7,"010801.csv",374,0.854
"几","家","后再",20664,26,31,"010801.csv",2,0.091
"３","个","席位",20698,3,5,"010801.csv",2697,0.822
"一","个","政府",20712,26,28,"010801.csv",1622,0.715
"两","个","选择",20712,6,7,"010801.csv",3221,0.927
"一","个","人",20722,5,9,"010801.csv",77696,0.793
"一","位","时",20724,8,17,"010801.csv",5,0.135
"一","个","人",20726,8,11,"010801.csv",77696,0.793
"一","个","沉默",20726,2,3,"010801.csv",26,0.232
"一","个","办法",20734,5,6,"010801.csv",2147,0.925
"一","个","人",20736,16,17,"010801.csv",77696,0.793
"七","个","老婆",20740,34,35,"010801.csv",311,0.954
"一","头","平头",20744,9,12,"010801.csv",2,0.091
"第一","部","电视剧",20746,12,14,"010801.csv",1624,0.892
"一","个","地洞",20755,31,43,"010801.csv",34,0.872
"一","个","惯犯",20756,32,37,"010801.csv",28,0.848
"一","个","人物",20757,7,9,"010801.csv",2771,0.633
"８","名","人员",20778,13,15,"010801.csv",20667,0.678
"一","条","途径",20800,53,58,"010801.csv",581,0.365
"一","处","摊点",20802,15,17,"010801.csv",8,0.118
"一","只","打火机",20804,32,33,"010801.csv",24,0.189
"一","幅","画面",20820,12,16,"010801.csv",253,0.376
"几","只","打火机",20826,15,17,"010801.csv",24,0.189
"３","块","钱",20827,3,4,"010801.csv",8244,0.839
"４８","只","打火机",20830,23,24,"010801.csv",24,0.189
"３","名","民警",20830,6,8,"010801.csv",2869,0.743
"一","名","法官",20834,8,9,"010801.csv",524,0.691
"一","个","律师",20841,18,19,"010801.csv",248,0.112
"一","个","案子",20843,14,15,"010801.csv",257,0.745
"一","项","工程",20846,10,13,"010801.csv",2818,0.49
"一","个","部门",20846,18,20,"010801.csv",7038,0.853
"一","个","时刻",20855,13,16,"010801.csv",1472,0.897
"一","场","晚会",20859,24,25,"010801.csv",355,0.347
"一","个","真理",20861,29,32,"010801.csv",137,0.656
"一","场","考验",20868,27,30,"010801.csv",493,0.269
"一","个","决定",20872,20,21,"010801.csv",1465,0.783
"一","个","镇",20872,8,13,"010801.csv",1697,0.897
"一","封","来信",20874,14,15,"010801.csv",114,0.792
"几","位","委员",20886,11,14,"010801.csv",1535,0.457
"一","尊","雕像",20890,15,16,"010801.csv",114,0.496
"一","个","决议",20896,10,12,"010801.csv",123,0.22
"几千万","个","网站",20901,24,26,"010801.csv",2627,0.453
"一","段","资料",20905,29,34,"010801.csv",65,0.052
"一","个","补充",20907,11,12,"010801.csv",253,0.891
"一","个","资讯",20912,30,33,"010801.csv",15,0.484
"一","个","媒体",20922,8,10,"010801.csv",648,0.1
"一","个","方法",20923,28,37,"010801.csv",1599,0.949
"多","家","银行",20932,7,8,"010801.csv",9552,0.881
"一","位","市民",20934,5,6,"010801.csv",1652,0.443
"一","位","经理",20935,4,10,"010801.csv",1950,0.639
"一","位","人士",20939,6,8,"010801.csv",16112,0.844
"４","个","贷款",20948,10,12,"010801.csv",97,0.11
"一","位","人士",20952,6,9,"010801.csv",16112,0.844
"１０","条","短信",20988,28,29,"010801.csv",2041,0.855
"２０","条","短信",20990,15,17,"010801.csv",2041,0.855
"一","条","短信",21005,19,20,"010801.csv",2041,0.855
"几","条","点评",21006,3,8,"010801.csv",12,0.141
"多","位","人士",21012,3,5,"010801.csv",16112,0.844
"一","名","犹太人",21017,3,4,"010801.csv",38,0.567
"一","个","民主",21027,34,37,"010801.csv",46,0.793
"一","项","议案",21029,16,20,"010801.csv",767,0.52
"一","项","议案",21032,10,13,"010801.csv",767,0.52
"一","个","践踏",21034,22,25,"010801.csv",5,0.625
"一","份","材料",21041,10,14,"010801.csv",595,0.619
"一","支","进口",21041,23,25,"010801.csv",5,0.039
"几","名","警卫",21054,11,12,"010801.csv",63,0.708
"两","个","党内",21110,14,15,"010801.csv",17,0.586
"一","个","插座",21144,10,12,"010801.csv",36,0.9
"几","个","人",21145,27,28,"010801.csv",77696,0.793
"一","台","打印机",21145,13,16,"010801.csv",85,0.825
"第一","件","事",21157,10,11,"010801.csv",11023,0.951
"好几","个","世",21195,36,40,"010801.csv",8,0.5
"一","份","合同",21200,30,37,"010801.csv",2952,0.699
"一","个","球员",21203,23,27,"010801.csv",3897,0.16
"一","件","事",21207,31,33,"010801.csv",11023,0.951
"一","颗","流星",21213,5,6,"010801.csv",68,0.907
"一","个","转运站",21220,5,12,"010801.csv",25,0.532
"５","处","转运站",21222,17,21,"010801.csv",2,0.043
"一","处","转运站",21223,32,36,"010801.csv",2,0.043
"一","名","人员",21227,14,16,"010801.csv",20667,0.678
"一","份","材料",21232,5,6,"010801.csv",595,0.619
"一","家","公司",21234,20,21,"010801.csv",70737,0.854
"一","份","文件",21238,7,8,"010801.csv",1394,0.388
"一","个","通知",21243,10,14,"010801.csv",340,0.409
"一","个","转运站",21246,10,12,"010801.csv",25,0.532
"一","条","街",21251,7,8,"010801.csv",1145,0.888
"一","个","小店",21252,4,8,"010801.csv",74,0.244
"一","个","篮球场",21255,9,11,"010801.csv",165,0.813
"十几","个","篮球队",21256,11,12,"010801.csv",11,0.102
"两","支","足球队",21256,6,7,"010801.csv",164,0.792
"一","个","家族",21269,28,29,"010801.csv",444,0.884
"两","个","丫头",21287,32,33,"010801.csv",71,0.947
"一","个","女人",21294,18,24,"010801.csv",7105,0.917
"一","个","好人",21294,41,42,"010801.csv",293,0.951
"一","个","收获",21297,5,7,"010801.csv",168,0.589
"一","个","角色",21297,34,42,"010801.csv",3656,0.94
"一","条","线路",21317,33,34,"010801.csv",5094,0.948
"一","起","袭击",21344,15,18,"010801.csv",267,0.531
"一","家","宾馆",21345,12,13,"010801.csv",735,0.769
"一","名","士兵",21346,9,10,"010801.csv",3032,0.878
"３","名","平民",21346,13,14,"010801.csv",610,0.887
"３","处","据点",21349,21,22,"010801.csv",15,0.102
"两","名","领导人",21349,25,28,"010801.csv",133,0.147
"１３","名","人员",21350,22,24,"010801.csv",20667,0.678
"几","只","股",21376,18,20,"010801.csv",2105,0.636
"一","座","烂尾楼",21403,8,9,"010801.csv",16,0.195
"５０","个","项目",21407,8,11,"010801.csv",27366,0.895
"２０多","座","尾",21410,11,13,"010801.csv",9,0.138
"一","个","阴影",21416,9,14,"010801.csv",48,0.287
"一","名","经纪人",21419,3,10,"010801.csv",194,0.346
"一","名","球员",21420,13,15,"010801.csv",16827,0.689
"一","名","成员",21422,5,7,"010801.csv",3592,0.572
"一","位","官员",21423,16,20,"010801.csv",3461,0.467
"一","个","大个子",21437,5,6,"010801.csv",174,0.744
"一","个","水平",21441,13,14,"010801.csv",2181,0.821
"多","家","楼盘",21486,3,5,"010801.csv",512,0.129
"两","个","企业",21492,40,44,"010801.csv",8951,0.197
"一","家","公司",21492,4,6,"010801.csv",70737,0.854
"一","口","价",21497,17,18,"010801.csv",605,0.699
"２０多","家","楼盘",21498,12,13,"010801.csv",512,0.129
"几","个","市场",21506,6,8,"010801.csv",8475,0.877
"一","位","人员",21509,3,5,"010801.csv",6933,0.227
"一","位","车主",21513,2,8,"010801.csv",396,0.541
"几","家","市场",21516,4,6,"010801.csv",535,0.055
"一","位","人员",21521,5,10,"010801.csv",6933,0.227
"两","个","选择",21534,10,11,"010801.csv",3221,0.927
"一","个","得分手",21539,3,4,"010801.csv",101,0.521
"一","个","选择",21541,18,21,"010801.csv",3221,0.927
"一","个","选择",21541,7,10,"010801.csv",3221,0.927
"一","个","人",21543,32,33,"010801.csv",77696,0.793
"８２","场","比赛",21543,17,18,"010801.csv",68993,0.883
"一","个","艰辛",21546,8,13,"010801.csv",6,0.462
"一","个","人",21553,32,33,"010801.csv",77696,0.793
"１４","名","球员",21553,10,11,"010801.csv",16827,0.689
"一","支","国家队",21588,17,23,"010801.csv",380,0.624
"１２５０","位","女生",21590,9,10,"010801.csv",505,0.175
"３８０","名","志愿者",21597,8,11,"010801.csv",4593,0.781
"一","件","事",21603,29,32,"010801.csv",11023,0.951
"８","颗","牙齿",21604,35,36,"010801.csv",222,0.799
"一","根","筷子",21604,25,26,"010801.csv",82,0.828
"一","个","因素",21610,26,30,"010801.csv",7457,0.929
"３２","名","学生",21613,14,15,"010801.csv",13320,0.714
"一","个","商铺",21620,4,5,"010801.csv",133,0.242
"几","张","桌子",21621,8,9,"010801.csv",658,0.868
"一","个","店员",21624,4,6,"010801.csv",53,0.196
"几","个","顾客",21624,31,36,"010801.csv",231,0.259
"一","个","大小",21625,22,24,"010801.csv",505,0.541
"一","个","男子",21625,13,14,"010801.csv",1754,0.125
"一","根","钢架",21629,5,6,"010801.csv",6,0.333
"两","个","打火机",21630,5,6,"010801.csv",100,0.787
"一","个","人",21632,3,5,"010801.csv",77696,0.793
"一","个","打火机",21635,17,18,"010801.csv",100,0.787
"一","个","烟圈",21635,48,49,"010801.csv",6,0.6
"一","根","钢架",21638,11,12,"010801.csv",6,0.333
"几","个","伙计",21648,15,16,"010801.csv",26,0.542
"一","块","玻璃",21664,28,29,"010801.csv",128,0.347
"一","段","时间",21683,27,28,"010801.csv",29750,0.934
"八","项","冠军",21692,6,7,"010801.csv",1404,0.105
"１９","个","冠军",21693,8,10,"010801.csv",8849,0.664
"２９","个","冠军",21693,24,25,"010801.csv",8849,0.664
"零","封","对手",21698,5,6,"010801.csv",220,0.039
"７","名","同志",21703,14,15,"010801.csv",628,0.379
"十七","个","批次",21704,5,6,"010801.csv",571,0.947
"一","个","典型",21710,48,52,"010801.csv",332,0.915
"一","个","典型",21710,51,52,"010801.csv",332,0.915
"一","个","困难",21710,21,25,"010801.csv",424,0.731
"一","个","困难",21710,24,25,"010801.csv",424,0.731
"一","个","奇迹",21710,42,43,"010801.csv",1843,0.914
"一","个","奇迹",21710,39,43,"010801.csv",1843,0.914
"一","个","挑战",21710,30,34,"010801.csv",1876,0.807
"一","个","挑战",21710,33,34,"010801.csv",1876,0.807
"三","个","目标",21717,23,28,"010801.csv",3723,0.758
"三","个","代表",21728,16,17,"010801.csv",2243,0.229
"首","粒","进球",21764,11,12,"010801.csv",6888,0.379
"２６","场","比赛",21769,11,12,"010801.csv",68993,0.883
"７","个","进球",21769,48,49,"010801.csv",10851,0.598
"２５","场","首发",21769,16,17,"010801.csv",478,0.653
"几","支","队伍",21776,10,11,"010801.csv",7924,0.895
"一","个","位置",21777,29,30,"010801.csv",2991,0.883
"几","位","评论",21782,39,42,"010801.csv",50,0.099
"一","个","政策",21784,35,37,"010801.csv",1512,0.452
"一","个","政策",21784,27,28,"010801.csv",1512,0.452
"一","个","政策",21784,20,23,"010801.csv",1512,0.452
"一","个","人",21785,12,15,"010801.csv",77696,0.793
"一","个","书记",21786,29,31,"010801.csv",187,0.346
"一","件","事情",21788,7,8,"010801.csv",6971,0.82
"一","个","人",21788,3,4,"010801.csv",77696,0.793
"一","件","事情",21789,9,10,"010801.csv",6971,0.82
"一","个","人",21789,5,6,"010801.csv",77696,0.793
